Date,Market,Contracts,Points,SCALEDPROFIT,REALPROFIT
20071213,SB2,87,1.416,1.17147,1.37589
20071214,W2,15,-62.098,-1.29578,-0.46648
20071228,RB2,7,-0.158,-1.33218,-0.46626
20080103,HO2,8,-0.182,-1.95777,-0.61082
20080103,GO,11,-58.207,-1.84944,-0.64083
20080103,CL2,8,-7.311,-1.62571,-0.58525
20080103,GC2,13,-6.586,-0.10369,-0.08627
20080103,LLG,34,-1.064,-0.35623,-0.36336
20080103,TY2,27,1.536,1.39162,0.41331
20080103,ED,65,0.783,9.76313,1.26921
20080103,LSS,166,-0.051,-0.19500,-0.11330
20080103,TU2,36,1.495,13.27058,1.07492
20080109,SI2,9,314.524,1.39744,1.41491
20080114,BAX,74,0.590,4.72669,1.08780
20080115,PA2,23,-25.278,-0.63321,-0.58256
20080115,SF,22,-0.016,-1.01687,-0.44742
20080115,LES,132,0.308,1.52850,1.00881
20080116,JY,16,0.050,2.00077,0.99238
20080122,GBS,123,-0.422,-1.09474,-0.52515
20080125,GC2,12,24.373,0.38005,0.29188
20080129,PA2,22,74.711,1.86652,1.64254
20080131,RR2,49,281.635,5.62770,2.75757
20080205,S2,16,127.793,1.87783,1.02154
20080206,W2,13,-18.602,-0.38964,-0.12157
20080208,GBS,111,-0.415,-1.07679,-0.46614
20080211,LEU,109,-0.232,-1.16850,-0.63683
20080211,ED,59,-0.002,-0.04625,-0.00546
20080211,SB2,65,0.876,0.72280,0.63426
20080215,GO,9,106.730,3.38667,0.96012
20080220,CL2,7,1.428,0.31624,0.09962
20080220,HO2,7,0.197,2.12205,0.57932
20080222,PA2,17,34.926,0.87190,0.59289
20080222,CT2,30,7.840,2.44687,1.17450
20080226,W2,12,-99.750,-2.08021,-0.59910
20080227,SF,19,0.050,3.13819,1.19251
20080227,EC,13,0.061,3.36217,0.98343
20080228,W2,11,-106.175,-2.21406,-0.58451
20080229,NG2,7,-0.056,-0.26714,-0.03927
20080229,HG2,7,-23.787,-1.91988,-0.41661
20080303,TY2,22,-0.632,-0.57926,-0.14018
20080310,LLG,32,-1.875,-0.62663,-0.60157
20080312,RR2,36,-53.895,-1.08290,-0.38984
20080313,W2,10,-117.213,-2.44401,-0.58656
20080327,RR2,30,377.500,7.54500,2.26350
20080403,RB2,6,0.550,4.61546,1.38464
20080408,GO,8,230.000,7.30000,1.83960
20080408,HO2,6,0.612,6.59141,1.54239
20080408,CL2,6,14.851,3.29903,0.89074
20080410,HG2,7,-37.817,-3.05133,-0.66214
20080417,NG2,6,1.613,7.68062,0.96776
20080422,AD,17,0.013,0.88280,0.22511
20080604,BAX,73,-0.359,-2.90273,-0.65901
20080606,ND,4,-137.845,-1.37895,-0.55158
20080606,NK,12,-955.450,-2.39113,-0.57387
20080609,CL2,6,-5.821,-1.29460,-0.34954
20080627,S2,8,-79.470,-1.17015,-0.31828
20080703,HO2,4,-0.337,-3.62794,-0.56596
20080703,GO,6,-99.125,-3.14841,-0.59505
20080703,EC,11,-0.042,-2.35761,-0.58351
20080813,LES,116,0.001,-0.00400,-0.00232
20080826,TY2,21,-0.148,-0.13907,-0.03212
20080903,ED,64,0.077,0.94125,0.12048
20080903,TU2,33,0.239,2.10204,0.15608
20080908,LLG,28,-1.727,-0.57730,-0.48493
20080916,LEU,107,-0.255,-1.28700,-0.68855
20080916,LSS,153,-0.345,-1.24643,-0.66746
20080916,GBS,91,-0.680,-1.75718,-0.62362
20080916,BAX,70,-0.340,-2.75241,-0.59920
20080930,LEU,94,0.346,1.71775,0.80734
20080930,GBS,81,2.745,7.02564,2.21940
20081002,LSS,134,2.492,8.88464,4.16690
20081003,LLG,26,-1.077,-0.36063,-0.28129
20081003,LES,104,-0.044,-0.22900,-0.11908
20081006,BAX,60,1.769,14.20579,2.65080
20081007,TU2,27,-0.963,-8.58294,-0.52141
20081007,ED,51,0.865,10.78500,1.10007
20081013,LEU,77,2.201,10.99400,4.23269
20081023,JY,12,-0.000,-0.00226,-0.00084
20081023,LES,92,1.789,8.93550,4.11033
20081105,TU2,26,1.933,17.15680,1.00367
20081113,LLG,23,6.327,2.10730,1.45404
20081120,TY2,16,6.101,5.54176,0.97535
20081202,JY,9,-0.001,-0.03177,-0.00886
20081230,LSS,92,-0.088,-0.32875,-0.10586
20090126,GC2,6,6.248,0.09684,0.03719
20090206,SI2,5,-37.996,-0.16932,-0.09524
20090227,SB2,39,-1.317,-1.09591,-0.57700
20090309,LLG,18,-2.306,-0.77047,-0.41605
20090324,RB2,5,0.384,3.22418,0.80605
20090327,HG2,8,5.524,0.44387,0.11008
20090327,PA2,19,-9.695,-0.24362,-0.18515
20090402,LSS,115,0.042,0.13696,0.05513
20090406,ND,4,359.875,3.59825,1.43930
20090409,S2,13,179.135,2.63287,1.16373
20090414,AD,11,0.046,3.07920,0.50807
20090415,ED,68,0.167,2.06875,0.28135
20090504,SB2,43,5.518,4.57386,2.65513
20090507,NK,14,-128.350,-0.32338,-0.09055
20090508,SI2,7,52.131,0.23125,0.18211
20090511,CL2,6,4.941,1.09698,0.29618
20090513,BP,11,0.108,5.59792,0.73893
20090520,DAX,5,-237.320,-0.46874,-0.29690
20090521,HO2,6,0.105,1.12523,0.26330
20090521,FCE,21,-121.000,-0.57857,-0.25515
20090521,CD,15,0.009,0.85410,0.12812
20090521,EC,7,0.098,5.42522,0.85447
20090522,SF,11,0.056,3.46937,0.76326
20090529,GC2,8,-43.045,-0.67336,-0.34476
20090529,GO,9,4.320,0.13556,0.03843
20090602,HG2,9,-13.250,-1.07016,-0.29858
20090602,PA2,23,-9.178,-0.23071,-0.21226
20090602,SP,3,-67.899,-0.97027,-0.50939
20090603,LB,27,-11.544,-0.87920,-0.34421
20090616,LES,207,-0.057,-0.29750,-0.30791
20090622,LEU,119,0.128,0.62875,0.37411
20090623,ED,93,0.715,8.91563,1.65831
20090625,LSS,162,1.197,4.25893,2.41481
20090707,TU2,55,-0.417,-3.72702,-0.46122
20090709,JY,10,-0.039,-1.55468,-0.48195
20090709,GBS,110,-0.537,-1.38974,-0.59620
20090721,HG2,9,17.987,1.44895,0.40426
20090721,SP,3,95.090,1.35814,0.71303
20090724,PA2,22,56.175,1.40312,1.23475
20090724,FCE,24,325.445,1.54736,0.77987
20090724,DAX,6,280.740,0.55364,0.42081
20090728,CD,16,-0.026,-2.61270,-0.41803
20090728,AD,13,0.083,5.54540,1.08135
20090730,NK,18,-210.000,-0.52750,-0.18990
20090804,RB2,7,-0.202,-1.70151,-0.59553
20090806,HO2,7,-0.182,-1.96389,-0.53614
20090806,GO,10,-59.673,-1.89595,-0.59723
20090810,RR2,30,-85.615,-1.71730,-0.51519
20090817,LEU,134,0.056,0.26800,0.17956
20090820,TU2,55,1.133,10.04782,1.24342
20090824,LES,248,-0.048,-0.25100,-0.31124
20090831,SB2,32,-0.868,-0.72399,-0.31276
20090901,GBS,120,0.769,1.95974,0.91716
20090903,GC2,13,158.970,2.48313,2.06596
20090903,JY,12,0.007,0.26903,0.10008
20090909,SI2,8,-52.197,-0.23243,-0.20919
20090917,CD,16,-0.003,-0.28650,-0.04584
20090929,TY2,21,-1.205,-1.09986,-0.25407
20091002,BAX,217,-0.113,-0.92042,-0.62116
20091002,LLG,22,-1.757,-0.58743,-0.38771
20091008,SI2,8,-120.132,-0.53436,-0.48093
20091014,CT2,22,1.872,0.58184,0.20481
20091015,CL2,8,-2.121,-0.47247,-0.17009
20091016,HO2,7,-0.102,-1.09729,-0.29956
20091016,RB2,7,-0.077,-0.65137,-0.22798
20091020,GO,10,-41.758,-1.32722,-0.41808
20091020,HG2,8,24.636,1.98516,0.49232
20091029,BAX,195,-0.038,-0.31913,-0.19354
20091029,LES,277,0.066,0.32100,0.44459
20091102,RR2,34,47.980,0.95460,0.32456
20091109,LEU,157,0.437,2.17425,1.70679
20091110,ND,6,39.052,0.39002,0.23401
20091110,SP,4,10.121,0.14430,0.10101
20091112,PA2,24,13.368,0.33295,0.31963
20091117,SI2,8,-69.679,-0.31013,-0.27912
20091118,TY2,24,-0.950,-0.86861,-0.22931
20091120,S2,13,-58.845,-0.86684,-0.38314
20091127,JY,13,-0.024,-0.95565,-0.38513
20091202,GC2,12,-29.736,-0.46541,-0.35743
20091215,SB2,20,1.888,1.56280,0.42196
20091217,DAX,7,-146.415,-0.28934,-0.25658
20091217,FCE,28,-11.940,-0.05924,-0.03483
20091218,ED,166,-0.150,-1.89875,-0.63038
20091231,PA2,20,31.831,0.79452,0.63562
20100105,HO2,8,-0.171,-1.84223,-0.57478
20100105,CD,16,-0.019,-1.87540,-0.30006
20100106,RB2,7,-0.149,-1.25394,-0.43888
20100107,ED,168,0.171,2.11000,0.70896
20100115,GBS,157,1.455,3.71744,2.27619
20100122,BAX,200,-0.081,-0.66479,-0.41350
20100201,TU2,67,-0.197,-1.77483,-0.26756
20100205,LB,28,-20.014,-1.52175,-0.61783
20100219,CT2,25,0.942,0.29119,0.11648
20100308,PA2,14,41.390,1.03351,0.57877
20100309,RB2,8,-0.013,-0.11155,-0.04462
20100310,ND,7,72.837,0.72788,0.50951
20100311,SP,5,28.435,0.40593,0.35519
20100315,CD,18,-0.010,-0.98450,-0.17721
20100326,LES,317,0.099,0.48350,0.76635
20100330,HG2,9,-17.908,-1.44581,-0.40338
20100330,NK,23,-266.400,-0.66850,-0.30751
20100412,AD,18,-0.032,-2.16420,-0.58433
20100412,LB,24,6.969,0.52523,0.18278
20100413,DAX,8,-185.255,-0.36599,-0.37091
20100415,FCE,30,-191.985,-0.91660,-0.57745
20100422,CT2,25,-3.596,-1.12700,-0.45080
20100428,GC2,10,14.247,0.22183,0.14197
20100428,TY2,32,7.145,6.49076,2.28475
20100430,GO,12,-32.270,-1.02603,-0.38784
20100430,SI2,8,-111.154,-0.49446,-0.44502
20100503,HO2,9,-0.131,-1.41717,-0.49743
20100503,TU2,70,1.404,12.45572,1.96178
20100504,LLG,29,9.405,3.13347,2.72612
20100512,SI2,8,-120.459,-0.53582,-0.48224
20100513,LEU,179,-0.139,-0.70525,-0.63120
20100514,GBS,158,0.027,0.05667,0.03492
20100521,LES,289,-0.036,-0.19200,-0.27744
20100609,GC2,10,-37.582,-0.58800,-0.37632
20100611,LEU,165,-0.150,-0.75875,-0.62597
20100707,JY,13,0.020,0.81706,0.32927
20100713,LSS,304,0.081,0.27357,0.29108
20100730,W2,27,110.082,2.29130,1.48476
20100802,S2,24,-8.688,-0.12923,-0.10545
20100809,BP,18,-0.056,-2.90318,-0.62709
20100810,DAX,6,-379.040,-0.74842,-0.56886
20100811,ED,139,0.047,0.56688,0.15759
20100812,BAX,97,-0.130,-1.06109,-0.32010
20100817,LES,233,-0.082,-0.42000,-0.48930
20100819,SB2,25,4.879,4.04431,1.36495
20100820,SF,15,0.046,2.87087,0.86126
20100823,GBS,143,-0.270,-0.70615,-0.39382
20100902,HG2,8,31.977,2.57718,0.63914
20100903,CT2,25,10.924,3.41063,1.36425
20100907,AD,14,0.067,4.47380,0.93950
20100908,GC2,11,66.486,1.03806,0.73080
20100908,S2,24,24.622,0.36062,0.29427
20100915,SI2,8,240.179,1.06702,0.96032
20100915,FCE,20,-53.820,-0.25867,-0.10864
20100916,PA2,11,133.388,3.33345,1.46672
20100920,LES,219,0.063,0.30300,0.33178
20100922,ND,5,326.722,3.26673,1.63336
20100923,EC,10,0.035,1.95589,0.44007
20100927,SP,3,160.901,2.29830,1.20661
20100928,TY2,24,-0.591,-0.54205,-0.14310
20100928,RR2,33,127.000,2.53500,0.83655
20101001,GO,11,-9.972,-0.31817,-0.11025
20101001,HO2,8,-0.001,-0.01678,-0.00524
20101006,CD,17,0.026,2.61830,0.44511
20101007,JY,14,0.000,0.00492,0.00214
20101011,LLG,26,-1.860,-0.62167,-0.48490
20101011,CT2,21,1.421,0.44097,0.14817
20101011,SB2,24,4.093,3.39156,1.09886
20101011,S2,21,107.243,1.57563,1.12500
20101014,DAX,7,689.945,1.36120,1.20705
20101014,LB,22,-4.776,-0.36577,-0.11668
20101015,BP,20,-0.019,-0.96927,-0.23262
20101022,CT2,18,6.505,2.02981,0.58459
20101101,SI2,8,222.000,0.98622,0.88760
20101103,CT2,16,5.750,1.79375,0.45920
20101104,CL2,9,-3.620,-0.80547,-0.32621
20101105,GC2,11,-39.883,-0.62395,-0.43926
20101105,RB2,9,0.551,4.62499,2.08125
20101105,TY2,28,-2.222,-2.02443,-0.62352
20101109,RR2,30,-107.840,-2.16180,-0.64854
20101111,NK,20,508.200,1.26800,0.50720
20101203,PA2,10,17.954,0.44760,0.17904
20101206,SI2,6,-79.158,-0.35226,-0.23777
20101206,CL2,10,-4.231,-0.94124,-0.42356
20101206,HO2,9,0.583,6.27859,2.20379
20101206,GO,12,195.342,6.19976,2.34351
20101207,GC2,10,-63.181,-0.98798,-0.63231
20101209,HG2,9,22.559,1.81766,0.50713
20101217,LB,24,5.695,0.42859,0.14915
20101220,CT2,10,-4.866,-1.52362,-0.24378
20101222,FCE,29,44.495,0.20950,0.12759
20101223,SB2,15,-2.366,-1.96628,-0.39817
20101227,S2,15,9.835,0.14316,0.07301
20101228,ED,192,0.220,2.72062,1.04472
20101229,SF,13,-0.014,-0.90163,-0.23442
20101229,AD,16,-0.023,-1.51447,-0.36347
20101230,LSS,372,-0.112,-0.41429,-0.53940
20110104,W2,16,11.190,0.23104,0.08872
20110125,RR2,26,-28.000,-0.56500,-0.14690
20110125,CT2,8,22.110,6.90625,0.88400
20110203,SB2,13,-4.360,-3.62105,-0.63550
20110218,SI2,4,1331.950,5.91933,2.66370
20110224,CL2,9,-0.593,-0.13293,-0.05384
20110225,SF,13,-0.006,-0.36344,-0.09449
20110228,AD,16,-0.032,-2.13973,-0.51354
20110302,GC2,9,61.499,0.96014,0.55304
20110303,BP,21,-0.004,-0.19276,-0.04858
20110304,CT2,7,-11.501,-3.59722,-0.40289
20110314,BAX,165,0.021,0.15514,0.07961
20110315,EC,10,0.044,2.44144,0.54932
20110316,JY,14,-0.009,-0.36726,-0.15939
20110317,LES,287,-0.075,-0.38750,-0.55606
20110325,AD,17,0.048,3.19220,0.81401
20110331,RB2,7,0.203,1.70194,0.59568
20110401,CL2,8,-1.065,-0.23778,-0.08560
20110401,CD,24,0.002,0.22580,0.05419
20110413,SF,13,0.011,0.69663,0.18112
20110421,LSS,254,0.225,0.79000,0.70231
20110427,SP,5,-29.388,-0.42011,-0.36760
20110427,LLG,31,2.611,0.86873,0.80792
20110427,TU2,69,0.963,8.54197,1.32614
20110428,ND,6,-99.415,-0.99465,-0.59679
20110429,DAX,8,-260.345,-0.51418,-0.52109
20110504,TY2,25,2.501,2.26890,0.62395
20110518,BAX,154,0.073,0.57154,0.27374
20110523,LES,204,0.730,3.64100,3.71382
20110531,SF,13,0.178,11.10406,2.88706
20110603,NG2,14,-0.368,-1.75386,-0.51563
20110607,JY,13,0.015,0.61895,0.24944
20110616,GBS,128,-0.211,-0.55449,-0.27680
20110624,LEU,151,-0.136,-0.68925,-0.52038
20110712,GBS,121,-0.441,-1.14295,-0.53936
20110712,LEU,149,0.465,2.31575,1.72523
20110712,LLG,31,4.733,1.57600,1.46568
20110713,GC2,10,243.631,3.80595,2.43581
20110714,TY2,27,5.306,4.81947,1.43138
20110714,RR2,25,-90.580,-1.81660,-0.45415
20110722,AD,17,-0.019,-1.26793,-0.32332
20110725,SB2,17,-3.054,-2.53756,-0.58237
20110727,PA2,9,-62.782,-1.57080,-0.56549
20110801,GBS,113,0.967,2.46654,1.08700
20110803,BAX,143,0.336,2.68569,1.19441
20110811,JY,14,-0.017,-0.67335,-0.29223
20110830,RR2,26,-39.305,-0.79110,-0.20569
20110831,S2,15,-74.473,-1.09665,-0.55929
20110906,LLG,24,-1.032,-0.34573,-0.24893
20111110,GBS,85,0.228,0.57308,0.18998
20111116,LLG,17,-0.701,-0.23540,-0.12005
20111215,TY2,21,-0.607,-0.55597,-0.12843
20120104,CL2,6,-1.159,-0.25867,-0.06984
20120111,SP,3,79.728,1.13869,0.59781
20120113,DAX,4,507.510,1.00116,0.50731
20120113,LEU,105,0.135,0.66400,0.34860
20120117,TU2,172,-0.117,-1.06260,-0.41122
20120118,FCE,20,121.885,0.57802,0.24277
20120118,AD,12,0.007,0.44593,0.08027
20120119,ND,4,255.145,2.55095,1.02038
20120127,RB2,6,0.204,1.71221,0.51366
20120203,PA2,7,-53.477,-1.33818,-0.37469
20120203,ED,171,-0.115,-1.46250,-0.50018
20120206,HG2,6,-21.643,-1.74702,-0.32494
20120207,GO,10,-7.910,-0.25270,-0.07960
20120209,LSS,333,-0.060,-0.22857,-0.26640
20120210,HO2,7,-0.089,-0.96190,-0.26260
20120214,LB,23,-20.630,-1.56848,-0.52309
20120215,NK,28,712.750,1.77937,0.99645
20120223,S2,16,158.763,2.33327,1.26930
20120301,CD,20,-0.012,-1.19810,-0.23962
20120305,W2,21,-51.482,-1.07464,-0.54162
20120320,SB2,29,-1.591,-1.32389,-0.51830
20120327,BP,25,-0.002,-0.09182,-0.02755
20120410,GBS,197,0.031,0.06615,0.05083
20120411,LLG,23,3.030,1.00847,0.69584
20120426,RR2,31,-96.125,-1.92750,-0.59752
20120430,LB,25,-9.597,-0.73150,-0.26517
20120514,TY2,32,0.715,0.64503,0.22705
20120531,LEU,185,-0.117,-0.59375,-0.54922
20120601,TU2,205,-0.100,-0.91316,-0.42120
20120605,LES,237,-0.101,-0.51500,-0.61028
20120619,LEU,189,0.340,1.69225,1.59918
20120705,S2,16,102.112,1.50018,0.81610
20120706,W2,21,41.862,0.87005,0.43851
20120709,GBS,221,-0.103,-0.27718,-0.23890
20120710,LB,29,5.803,0.43678,0.18367
20120713,LLG,23,-1.724,-0.57640,-0.39772
20120713,LSS,356,0.030,0.09286,0.11570
20120717,TU2,205,-0.100,-0.90795,-0.41879
20120717,TY2,32,-1.291,-1.17784,-0.41460
20120719,NG2,17,-0.102,-0.48938,-0.17471
20120719,ED,272,0.066,0.79625,0.43316
20120810,FCE,27,-44.215,-0.21293,-0.12073
20120810,AD,19,-0.029,-1.95927,-0.55839
20120816,SP,4,11.138,0.15883,0.11118
20120820,DAX,6,63.535,0.12499,0.09500
20120822,S2,11,-73.368,-1.08040,-0.40407
20120823,ND,5,-40.155,-0.40205,-0.20103
20120824,RB2,7,-0.060,-0.50105,-0.17537
20120831,LLG,24,-2.548,-0.85100,-0.61272
20120904,GO,11,-45.808,-1.45579,-0.50443
20120904,HO2,9,-0.113,-1.21678,-0.42709
20120904,CD,29,-0.002,-0.17770,-0.05153
20120907,GC2,8,23.176,0.36134,0.18501
20120912,JY,18,-0.020,-0.82609,-0.46096
20120914,CL2,8,-6.338,-1.40951,-0.50742
20120914,SI2,5,-202.816,-0.90185,-0.50729
20120914,AD,20,-0.027,-1.83347,-0.55004
20120917,NK,27,-448.400,-1.12350,-0.60669
20120919,BP,30,-0.030,-1.56792,-0.56445
20120927,RB2,7,-0.081,-0.68130,-0.23845
20121002,NG2,15,-0.269,-1.28414,-0.40450
20121011,GO,11,-45.810,-1.45587,-0.50446
20121012,HO2,8,-0.184,-1.98529,-0.61941
20121017,SF,17,-0.026,-1.60394,-0.54534
20121018,EC,14,-0.031,-1.74661,-0.55018
20121018,CT2,20,-5.874,-1.83884,-0.58843
20121029,LB,29,49.861,3.77911,1.58912
20121109,TY2,36,-1.129,-1.03054,-0.40809
20121120,NK,28,1234.450,3.08363,1.72683
20121129,AD,24,-0.006,-0.42573,-0.15326
20121130,PA2,12,35.899,0.89623,0.43019
20121130,FCE,33,82.105,0.38860,0.26930
20121206,DAX,7,111.515,0.21968,0.19480
20121217,BP,38,-0.013,-0.69031,-0.31478
20121217,SF,20,-0.017,-1.05569,-0.42228
20121217,EC,16,0.019,1.07756,0.38792
20121227,RB2,7,0.152,1.27567,0.44649
20130114,NK,27,-388.000,-0.97250,-0.52515
20130123,CT2,30,7.348,2.29325,1.10076
20130125,SP,5,58.848,0.84040,0.73535
20130128,NK,24,1006.300,2.51325,1.20636
20130201,SF,21,-0.020,-1.25344,-0.52644
20130211,ND,5,-20.120,-0.20170,-0.10085
20130214,LB,22,-19.239,-1.46296,-0.46668
20130301,TU2,273,0.023,0.18604,0.11428
20130304,ED,505,-0.034,-0.44750,-0.45198
20130306,FCE,38,-65.080,-0.31229,-0.24920
20130306,DAX,8,-82.390,-0.16299,-0.16518
20130311,PA2,11,-52.721,-1.31928,-0.58048
20130314,LB,21,-28.962,-2.20056,-0.67007
20130402,PA2,11,-51.257,-1.28267,-0.56438
20130405,NK,18,580.000,1.44750,0.52110
20130412,NG2,17,0.234,1.11190,0.39695
